Date, Time, Luminance, SolarRadiation, ClearSkyRadiation 
2015-12-04,13-00-01,274410.283484,816.0,895.8968667062559
2015-12-04,13-02-01,262210.723009,812.0,892.8013463732548
2015-12-04,13-04-00,196298.584377,666.0,889.6462750145054
2015-12-04,13-06-01,250010.705053,666.0,886.3512603070877
2015-12-04,13-08-01,195888.846663,715.0,882.9971640258933
2015-12-04,13-10-01,186217.621266,438.0,879.5573767685113
2015-12-04,13-12-01,195938.597657,462.0,876.0321808451216
2015-12-04,13-14-00,141884.394144,364.0,872.4523130870847
2015-12-04,13-16-00,201640.706556,378.0,868.7579290749323
2015-12-04,13-18-01,215305.282404,378.0,864.947252487365
2015-12-04,13-20-01,211877.821476,680.0,861.0836316618759
2015-12-04,13-22-01,226584.939262,652.0,857.1363043241149
2015-12-04,13-24-00,132674.53515,621.0,853.1396008801211
2015-12-04,13-26-01,108672.740537,368.0,848.9921437351703
2015-12-04,13-28-01,58394.6237361,362.0,844.7961680982046
2015-12-04,13-30-00,50217.5834611,345.0,840.5541854343827
2015-12-04,13-32-01,32180.0049956,325.0,836.1587112507377
2015-12-04,13-34-00,44465.6220417,327.0,831.7555401434446
2015-12-04,13-36-00,157516.091179,366.0,827.2351926760351
2015-12-04,13-38-01,248387.778027,578.0,822.5962002402313
2015-12-04,13-40-00,166916.30934,547.0,817.9551255511252
2015-12-04,13-42-01,48621.041625,318.0,813.1565458115704
2015-12-04,13-44-00,37404.1623861,287.0,808.3596757414698
2015-12-04,13-46-00,33894.3073711,267.0,803.4451723587032
2015-12-04,13-48-00,31473.4083244,250.0,798.4536488894764
2015-12-04,13-50-00,31339.2614422,240.0,793.3857511057251
2015-12-04,13-52-01,32836.5826978,232.0,788.1989690984199
2015-12-04,13-54-00,36802.7721467,213.0,783.023523428603
2015-12-04,13-56-00,40847.3490133,172.0,777.7305789392498
2015-12-04,13-58-01,34143.2307964,165.0,772.3190076853554
2015-12-04,14-00-00,26217.2665422,169.0,766.9246311046697
2015-12-04,14-01-01,24521.7173387,181.0,764.1319114064498
2015-12-04,14-02-01,22970.4111644,183.0,761.3668957645872
2015-12-04,14-03-01,22070.9163751,181.0,758.5840494910482
2015-12-04,14-04-00,22149.9040658,179.0,755.8302919499455
2015-12-04,14-05-01,20105.171584,178.0,752.9652603232431
2015-12-04,14-06-01,20838.0594969,172.0,750.1295178312282
2015-12-04,14-07-01,23281.3959378,172.0,747.2763455059356
2015-12-04,14-08-00,26122.5350151,188.0,744.45382910305
2015-12-04,14-09-01,25707.2113813,199.0,741.5181222735494
2015-12-04,14-10-00,30534.1040778,207.0,738.6618378827097
2015-12-04,14-11-00,26830.7401911,213.0,735.7402692701858
2015-12-04,14-12-01,25340.4422089,218.0,732.7526757765688
2015-12-04,14-13-01,25999.0675822,229.0,729.7971245483906
2015-12-04,14-14-01,30502.76104,244.0,726.8248870156721
2015-12-04,14-15-01,37647.7488356,253.0,723.8360737164384
2015-12-04,14-16-01,57400.3619555,258.0,720.8307962793925
2015-12-04,14-17-01,73988.2569361,264.0,717.8091674045634
2015-12-04,14-18-01,76471.678525,269.0,714.7713008434171
2015-12-04,14-19-01,69411.7585806,273.0,711.7173114302781
2015-12-04,14-20-00,64606.8919666,267.0,708.6986098583438
2015-12-04,14-22-01,74363.3187472,271.0,702.4597682156353
2015-12-04,14-24-00,56866.3173222,267.0,696.2619531645843
2015-12-04,14-26-00,43838.68638,278.0,689.9506618568739
2015-12-04,14-28-01,42515.8439444,283.0,683.5253471726468
2015-12-04,14-30-00,54778.0702139,295.0,677.147062132356
2015-12-04,14-32-01,69511.1066555,315.0,670.6024360755403
2015-12-04,14-34-01,141076.138528,345.0,664.0540388256883
2015-12-04,14-36-00,227964.613778,496.0,657.5043439412506
2015-12-04,14-38-01,161915.420697,485.0,650.7886004151648
2015-12-04,14-40-00,159794.794958,471.0,644.1298842650642
2015-12-04,14-42-00,154881.436286,468.0,637.3621028678568
2015-12-04,14-44-01,250059.004289,524.0,630.4850483853211
2015-12-04,14-46-00,246035.482196,497.0,623.6710033050734
2015-12-04,14-48-01,167180.961628,484.0,616.6920821709427
2015-12-04,14-50-00,163637.1934,432.0,609.7801415807114
2015-12-04,14-52-00,150977.968753,362.0,602.7627154974596
2015-12-04,14-54-01,154457.68485,373.0,595.6398215160494
2015-12-04,14-56-01,161771.070136,371.0,588.5304171621772
2015-12-04,14-58-00,155605.510272,378.0,581.4368419890025
2015-12-04,15-00-01,107455.100933,338.0,574.1809718341277
2015-12-04,15-02-00,49877.1186844,239.0,567.0039148472683
2015-12-04,15-04-01,58974.4143667,241.0,559.6657171032957
2015-12-04,15-06-00,71224.9312956,252.0,552.4102380617746
2015-12-04,15-08-00,84057.18818,271.0,545.0563619982399
2015-12-04,15-10-00,123459.080625,292.0,537.6662214739684
2015-12-04,15-12-01,125418.870978,303.0,530.1791400859861
2015-12-04,15-14-00,125768.149136,306.0,522.7825303919469
2015-12-04,15-16-01,101394.079958,302.0,515.2291560007619
2015-12-04,15-18-01,110959.628553,283.0,507.7072899642246
2015-12-04,15-20-00,87543.7534089,278.0,500.2190906049748
2015-12-04,15-22-00,85220.9932556,269.0,492.6401223128747
2015-12-04,15-24-01,74937.7655289,257.0,484.97114703496516
2015-12-04,15-26-01,73424.4314711,253.0,477.34039438340693
2015-12-04,15-28-00,59091.8607422,248.0,469.7499474163086
2015-12-04,15-30-01,56668.7427489,234.0,462.0096698659513
2015-12-04,15-32-01,62103.1330267,230.0,454.3127096384616
2015-12-04,15-34-00,56211.6810889,225.0,446.6610934358657
2015-12-04,15-36-01,45757.8591449,202.0,438.8632496028217
2015-12-04,15-38-00,43650.2011787,153.0,431.17850826511807
2015-12-04,15-40-00,22695.2587333,114.0,423.4149178682181
2015-12-04,15-42-00,19633.1983156,90.0,415.6385964115422
2015-12-04,15-44-01,17503.538936,79.0,407.7862395705085
2015-12-04,15-46-00,17411.7780302,70.0,400.054302810341
2015-12-04,15-48-00,10058.5232875,58.0,392.24964391770817
2015-12-04,15-50-00,5797.91802055,58.0,384.4388866520285
2015-12-04,15-52-01,7208.899888,65.0,376.5586082366985
2015-12-04,15-54-01,9840.82557422,77.0,368.74080370470796
2015-12-04,15-56-00,15587.72924,90.0,360.98727399971256
2015-12-04,15-58-00,21658.6079933,119.0,353.1694765859006
2015-12-04,16-00-00,26593.8946898,148.0,345.3543704369729
2015-12-04,16-01-00,28329.5228907,158.0,341.4483975130763
2015-12-04,16-02-00,31800.9845689,169.0,337.543785736806
2015-12-04,16-03-00,36723.1206258,179.0,333.6407679847044
2015-12-04,16-04-00,36349.0388498,198.0,329.73957619938466
2015-12-04,16-05-00,37850.8601369,211.0,325.84045193044585
2015-12-04,16-06-01,36143.0912089,218.0,321.87870479001583
2015-12-04,16-07-00,35888.4058382,221.0,318.0493520633387
2015-12-04,16-08-00,37448.2110382,223.0,314.1578580095327
2015-12-04,16-09-00,35581.0050027,223.0,310.26939200285204
2015-12-04,16-10-00,34724.0022098,219.0,306.3841995180193
2015-12-04,16-11-01,37122.7148231,200.0,302.4378650553862
2015-12-04,16-12-00,37635.9821333,188.0,298.6246268355557
2015-12-04,16-13-01,35997.7696924,181.0,294.68621873646765
2015-12-04,16-14-00,36555.7116427,178.0,290.881141030712
2015-12-04,16-15-00,36208.8481867,176.0,287.0160682504486
2015-12-04,16-16-01,34696.3415716,173.0,283.09148882241203
2015-12-04,16-17-00,27889.475803,169.0,279.300549865702
2015-12-04,16-18-01,23949.1501838,169.0,275.3865083183208
2015-12-04,16-19-00,23954.5062862,171.0,271.6062802344975
2015-12-04,16-20-01,20600.0317493,174.0,267.7038535969325
2015-12-04,16-22-00,18182.2525547,186.0,260.10938370471195
2015-12-04,16-24-00,21793.4846827,192.0,252.4776351050427
2015-12-04,16-26-01,32257.3580711,192.0,244.81153193324073
2015-12-04,16-28-00,35263.0311307,192.0,237.30304509460808
2015-12-04,16-30-01,33778.3784836,192.0,229.70214019108224
2015-12-04,16-32-00,37986.3016516,190.0,222.26243795966613
2015-12-04,16-34-00,43051.2372871,186.0,214.79835941557752
2015-12-04,16-36-00,40140.1796018,183.0,207.37506599672062
2015-12-04,16-38-01,41691.9013706,181.0,199.93380914352167
2015-12-04,16-40-00,43252.1809386,176.0,192.66113993558008
2015-12-04,16-42-01,43531.7950346,172.0,185.3153280326562
2015-12-04,16-44-00,43830.7260213,169.0,178.14195485926132
2015-12-04,16-46-01,49022.7999413,165.0,170.90279173722254
2015-12-04,16-48-00,51464.0466756,163.0,163.8400781569469
2015-12-04,16-50-01,53350.6623982,162.0,156.71949396299433
2015-12-04,16-52-00,55955.719632,163.0,149.77956782878454
2015-12-04,16-54-01,58587.2615449,163.0,142.79034807420737
2015-12-04,16-56-00,62682.193168,165.0,135.98626473056726
2015-12-04,16-58-01,61166.9470329,169.0,129.1422172351015
2015-12-04,17-00-00,65656.817472,171.0,122.48813967590918
2015-12-04,17-02-00,69959.2560747,172.0,115.85921195271398
2015-12-04,17-04-00,70394.73048,176.0,109.31578605574873
2015-12-04,17-06-00,72860.1643164,179.0,102.8621968742304
2015-12-04,17-08-01,73922.5577013,181.0,96.45044797392056
2015-12-04,17-10-00,77005.5346453,186.0,90.24316797366214
2015-12-04,17-12-00,76758.8153636,188.0,84.08780100699703
2015-12-04,17-14-00,74947.6555733,183.0,78.0425079882488
2015-12-04,17-16-00,73613.4413245,183.0,72.11328641955593
2015-12-04,17-18-00,78927.3626116,188.0,66.30663024493062
2015-12-04,17-20-00,74219.6957547,177.0,60.62960692155427
2015-12-04,17-22-00,75162.1919893,186.0,55.089964163463264
2015-12-04,17-24-01,55483.9547022,162.0,49.651932114962804
2015-12-04,17-26-01,56770.141536,150.0,44.414954558943954
2015-12-04,17-28-00,54198.4938898,146.0,39.385645133316295
2015-12-04,17-30-00,57651.0039538,146.0,34.491407849653534
2015-12-04,17-32-00,50457.9393948,146.0,29.7889072510727
2015-12-04,17-34-00,52189.291958,148.0,25.29392054187435
2015-12-04,17-36-00,76539.7540942,148.0,21.024834290748828
2015-12-04,17-38-00,67831.1288519,152.0,17.003328317936806
2015-12-04,17-40-00,85611.3869707,176.0,13.25533273075122
2015-12-05,08-20-01,132552.573682,225.0,496.8513079239128
2015-12-05,08-22-01,133649.722516,238.0,504.40740674196076
2015-12-05,08-24-01,134763.500192,244.0,511.9346624659388
2015-12-05,08-26-01,133793.914528,250.0,519.4316636715616
2015-12-05,08-28-01,130800.409812,261.0,526.8970133303899
2015-12-05,08-30-01,129830.299644,272.0,534.3293337362147
2015-12-05,08-32-01,128064.640279,279.0,541.7272564249754
2015-12-05,08-34-01,130711.259122,284.0,549.089437027193
2015-12-05,08-36-01,132654.540507,292.0,556.4145452260327
2015-12-05,08-38-01,130281.026304,297.0,563.7012671321153
2015-12-05,08-40-01,128680.85339,304.0,570.9483052725043
2015-12-05,08-42-00,127131.158983,309.0,578.0945009628175
2015-12-05,08-44-01,127215.001244,316.0,585.3182243929784
2015-12-05,08-46-01,127337.731408,330.0,592.4385895245208
2015-12-05,08-48-00,128897.385609,336.0,599.4554686107268
2015-12-05,08-50-00,158643.789558,345.0,606.4855839818829
2015-12-05,08-52-01,157399.454607,353.0,613.5265726483932
2015-12-05,08-54-01,155810.480447,362.0,620.4608655778176
2015-12-05,08-56-00,156883.339573,364.0,627.2885105032855
2015-12-05,08-58-01,157535.737584,370.0,634.1798620192345
2015-12-05,09-00-01,156846.536458,380.0,640.9622816481832
2015-12-05,09-02-02,154689.593378,385.0,647.7476746873801
2015-12-05,09-04-01,158739.339311,394.0,654.3673703315395
2015-12-05,09-06-01,156069.32392,399.0,660.9878509636794
2015-12-05,09-08-02,154763.196851,411.0,667.6066566955252
2015-12-05,09-10-01,155234.46806,420.0,674.0593388105538
2015-12-05,09-12-01,155817.760896,418.0,680.5082539268352
2015-12-05,09-14-01,152060.967202,427.0,686.8979181678014
2015-12-05,09-16-01,128728.057664,432.0,693.2273301111626
2015-12-05,09-18-01,148881.161911,448.0,699.495498614054
2015-12-05,09-20-01,157625.150089,450.0,705.7014556755091
2015-12-05,09-22-01,145377.019776,469.0,711.8442479829772
2015-12-05,09-24-01,156426.181304,360.0,717.9229391144369
2015-12-05,09-26-02,155498.458884,461.0,723.9864495610068
2015-12-05,09-28-01,154168.071987,454.0,729.8843571133045
2015-12-05,09-30-01,151659.185331,471.0,735.765298286444
2015-12-05,09-32-01,145996.798524,494.0,741.5785611926347
2015-12-05,09-34-02,154672.074071,513.0,747.3708793936503
2015-12-05,09-36-01,151594.60776,506.0,752.9986727732786
2015-12-05,09-38-01,190246.4243,529.0,758.6038742890046
2015-12-05,09-40-01,178485.269072,531.0,764.138099732271
2015-12-05,09-42-01,157943.871609,522.0,769.6005705751318
2015-12-05,09-44-01,154616.890996,527.0,774.990524180275
2015-12-05,09-46-02,150457.231493,534.0,780.3512115345101
2015-12-05,09-48-01,179171.887606,547.0,785.5499189391337
2015-12-05,09-50-01,154227.661311,543.0,790.7179248374249
2015-12-05,09-52-01,151119.642982,578.0,795.8105449381611
2015-12-05,09-54-02,176296.050781,603.0,800.8685868599305
2015-12-05,09-56-02,219604.675093,608.0,805.8077907334904
2015-12-05,09-58-01,211763.463289,615.0,810.6294474542317
2015-12-05,10-00-02,221445.727225,615.0,815.4535224444427
2015-12-05,10-01-01,187187.743131,571.0,817.776824891079
2015-12-05,10-02-01,181976.962828,585.0,820.1199536371497
2015-12-05,10-03-02,177262.522031,573.0,822.4818510118579
2015-12-05,10-04-02,177280.241769,589.0,824.7850066265263
2015-12-05,10-05-00,173278.849747,601.0,826.9924501452178
2015-12-05,10-06-01,171423.297589,605.0,829.2939136223576
2015-12-05,10-07-02,241433.404366,619.0,831.5746421319193
2015-12-05,10-08-02,222271.155598,618.0,833.7976868819802
2015-12-05,10-09-01,181923.68585,587.0,835.9639912128936
2015-12-05,10-10-02,241948.821564,631.0,838.1831378008413
2015-12-05,10-11-01,232751.23035,654.0,840.3095444652449
2015-12-05,10-12-01,227459.660644,636.0,842.4517848739335
2015-12-05,10-13-01,256036.649536,629.0,844.5735876446881
2015-12-05,10-14-01,126862.370218,629.0,846.6748955681786
2015-12-05,10-15-01,84144.5198187,629.0,848.7556484151714
2015-12-05,10-16-01,52598.8263324,199.0,850.8157914164677
2015-12-05,10-17-02,132668.827096,251.0,852.8890853176823
2015-12-05,10-18-01,253074.821643,251.0,854.8740291395168
2015-12-05,10-19-01,152734.662029,251.0,856.8720175233589
2015-12-05,10-20-02,245673.57157,420.0,858.8819592849683
2015-12-05,10-22-01,107760.733813,241.0,862.7408482614322
2015-12-05,10-24-01,178213.229639,752.0,866.5486384976546
2015-12-05,10-26-02,220794.117632,679.0,870.3028589099314
2015-12-05,10-28-02,144286.422464,313.0,873.9411078686688
2015-12-05,10-30-01,271760.652724,766.0,877.4651759976844
2015-12-05,10-32-01,227178.195474,715.0,880.9339841843578
2015-12-05,10-34-01,151312.461653,717.0,884.3172744365191
2015-12-05,10-36-01,177344.622444,724.0,887.6147759913928
2015-12-05,10-38-02,179678.297803,770.0,890.8526379611725
2015-12-05,10-40-01,210142.060811,812.0,893.9514255009392
2015-12-05,10-42-01,247205.083276,838.0,896.9901248528585
2015-12-05,10-44-02,256219.929658,821.0,899.9663752570127
2015-12-05,10-46-01,199871.703335,777.0,902.8072936736232
2015-12-05,10-48-01,202447.058126,773.0,905.5854236409864
2015-12-05,10-50-01,205180.096363,765.0,908.2763878016642
2015-12-05,10-52-02,168787.994906,793.0,910.9013901508229
2015-12-05,10-54-01,214767.480519,821.0,913.3963308306331
2015-12-05,10-56-01,216111.265326,835.0,915.8251064849358
2015-12-05,10-58-01,216480.223516,831.0,918.1663088519227
2015-12-05,11-00-01,207925.36614,812.0,920.4198753143008
2015-12-05,11-02-01,206509.882862,791.0,922.5857551766917
2015-12-05,11-04-01,203382.101092,784.0,924.6639134719784
2015-12-05,11-06-01,173024.182172,792.0,926.6543271513043
2015-12-05,11-08-01,176786.464653,802.0,928.5569856691625
2015-12-05,11-10-01,175550.448153,810.0,930.3718875729837
2015-12-05,11-12-01,173797.550272,818.0,932.0990434471474
2015-12-05,11-14-02,131255.100867,791.0,933.7517656835668
2015-12-05,11-16-01,222497.576693,791.0,935.2902014953464
2015-12-05,11-18-01,206471.653938,798.0,936.7542651985063
2015-12-05,11-20-01,209754.615328,788.0,938.1307038332357
2015-12-05,11-22-02,206493.749269,803.0,939.429935788342
2015-12-05,11-24-01,206978.618425,812.0,940.6208915879033
2015-12-05,11-26-01,205479.469365,824.0,941.7347415573797
2015-12-05,11-28-01,210197.859168,826.0,942.7611668151452
2015-12-05,11-30-01,199492.62245,840.0,943.7002220224056
2015-12-05,11-32-01,199006.388299,847.0,944.5519604917616
2015-12-05,11-34-01,211266.337116,846.0,945.3164350698506
2015-12-05,11-36-01,206644.798873,865.0,945.9936958854373
2015-12-05,11-38-01,205796.882933,858.0,946.5837897811251
2015-12-05,11-40-01,234794.585696,761.0,947.0867594846295
2015-12-05,11-42-01,207717.903573,860.0,947.5026428591834
2015-12-05,11-44-01,208749.64187,872.0,947.8314723449384
2015-12-05,11-46-01,212166.010372,874.0,948.0732739874002
2015-12-05,11-48-01,118547.545967,872.0,948.228067658553
2015-12-05,11-50-01,103481.508649,287.0,948.2958662419576
2015-12-05,11-52-01,267327.997098,329.0,948.2766755458866
2015-12-05,11-54-02,218250.195442,900.0,948.169243818012
2015-12-05,11-56-02,183035.304339,329.0,947.9753382522692
2015-12-05,11-58-01,274309.769431,329.0,947.6971184582949
2015-12-05,12-00-01,206591.971019,329.0,947.3298863951289
2015-12-05,12-01-01,64428.3318778,329.0,947.1136228381215
2015-12-05,12-02-02,56483.3187056,220.0,946.8714370304447
2015-12-05,12-03-02,51092.6897556,213.0,946.6112652170739
2015-12-05,12-04-01,60409.1248156,218.0,946.3341914914826
2015-12-05,12-05-01,83350.0871933,235.0,946.0308181444728
2015-12-05,12-06-01,156791.192478,246.0,945.705654588176
2015-12-05,12-07-02,190513.222347,246.0,945.3527276041826
2015-12-05,12-08-02,109662.485983,255.0,944.9836029854779
2015-12-05,12-09-01,71035.1858083,248.0,944.5993646372792
2015-12-05,12-10-02,58322.7272694,248.0,944.1799235334659
2015-12-05,12-11-01,48184.5955422,252.0,943.7527775650688
2015-12-05,12-12-02,73655.9344194,260.0,943.288961129557
2015-12-05,12-13-01,70873.0994667,269.0,942.8188817486929
2015-12-05,12-14-01,92797.879325,279.0,942.3191763926867
2015-12-05,12-15-01,96797.0531695,299.0,941.7976233929865
2015-12-05,12-16-01,137692.600935,306.0,941.2542167016047
2015-12-05,12-17-00,161686.954944,320.0,940.6985498968912
2015-12-05,12-18-00,275765.09308,338.0,940.1117795958089
2015-12-05,12-19-02,277858.677791,912.0,939.4824702416688
2015-12-05,12-20-01,261682.66388,919.0,938.8619166049539
2015-12-05,12-22-01,259666.241773,907.0,937.5344727095015
2015-12-05,12-24-01,264145.286813,916.0,936.119435546542
2015-12-05,12-26-01,268906.305213,919.0,934.6167622801097
2015-12-05,12-28-01,271016.030498,911.0,933.0264155248038
2015-12-05,12-30-01,274385.605684,919.0,931.3483638488476
2015-12-05,12-32-02,167690.315108,926.0,929.5675017206781
2015-12-05,12-34-01,289497.050373,926.0,927.7290639950542
2015-12-05,12-36-02,271212.932138,932.0,925.7712496330827
2015-12-05,12-38-01,272352.95652,947.0,923.7587840745301
2015-12-05,12-40-01,273608.821436,939.0,921.6420480373292
2015-12-05,12-42-01,211661.862325,947.0,919.4376156482483
2015-12-05,12-44-02,204972.736889,912.0,917.1260601960546
2015-12-05,12-46-01,61395.1035155,263.0,914.765843697893
2015-12-05,12-48-01,57649.2380311,250.0,912.2986301876438
2015-12-05,12-50-02,52278.9188622,248.0,909.7223170938205
2015-12-05,12-52-01,68209.7336055,271.0,907.1019745612334
2015-12-05,12-54-02,216534.708356,278.0,904.3496421000611
2015-12-05,12-56-01,242389.72256,953.0,901.5564379589346
2015-12-05,12-58-01,228679.679847,969.0,898.6531847118246
2015-12-05,13-00-01,50989.8494556,258.0,895.6631594423438
2015-12-05,13-02-01,58187.3689778,262.0,892.5865506171745
2015-12-05,13-04-01,51799.3868755,288.0,889.4235618766842
2015-12-05,13-06-01,74738.7850156,330.0,886.1744162808994
2015-12-05,13-08-01,286023.275747,1081.0,882.8393555380072
2015-12-05,13-10-01,86767.0790187,327.0,879.4186402049907
2015-12-05,13-12-01,60396.7417667,299.0,875.9125498357841
2015-12-05,13-14-01,53374.33774,267.0,872.3213819123678
2015-12-05,13-16-01,71115.4977222,260.0,868.6454567815458
2015-12-05,13-18-01,83450.7444,276.0,864.8851104773696
2015-12-05,13-20-01,83786.2863089,258.0,861.0406996155206
2015-12-05,13-22-01,44919.1613707,218.0,857.1126001925114
2015-12-05,13-24-01,45050.37554,220.0,853.1012062652923
2015-12-05,13-26-01,36877.3709844,211.0,849.0069353604507
2015-12-05,13-28-01,37936.6033822,220.0,844.8302203525387
2015-12-05,13-30-01,34093.0075689,232.0,840.5715148301865
2015-12-05,13-32-01,57896.0628722,253.0,836.2312916708262
2015-12-05,13-34-01,274169.758533,278.0,831.81004303774
2015-12-05,13-36-01,223243.920501,947.0,827.3082802893174
2015-12-05,13-38-01,279715.131849,947.0,822.7265323492784
2015-12-05,13-40-01,288236.456244,933.0,818.0653518247105
2015-12-05,13-42-01,221983.787033,933.0,813.3253056922321
2015-12-05,13-44-01,231404.855022,499.0,808.5069813129761
2015-12-05,13-46-01,289303.912831,946.0,803.6109831882873
2015-12-05,13-48-01,287182.414533,946.0,798.6379394372827
2015-12-05,13-50-01,288253.256422,849.0,793.5884918522291
2015-12-05,13-52-01,239761.70955,951.0,788.4633023465086
2015-12-05,13-54-01,217092.206862,619.0,783.26305118482
2015-12-05,13-56-01,249319.375367,816.0,777.9884369410198
2015-12-05,13-58-01,104274.603444,816.0,772.6401763357522
2015-12-05,14-00-01,15309.78537,135.0,767.2190023409989
2015-12-05,14-01-01,7757.32145955,111.0,764.4813089549926
2015-12-05,14-02-01,4820.62290844,77.0,761.7256713562865
2015-12-05,14-03-01,2403.57237404,51.0,758.9521864343317
2015-12-05,14-04-01,1974.75027055,42.0,756.1609521833086
2015-12-05,14-05-01,1693.29598355,35.0,753.3520677039294
2015-12-05,14-06-01,1341.38289244,30.0,750.5256332056357
2015-12-05,14-07-01,1029.24283484,28.0,747.6817499822203
2015-12-05,14-08-01,1138.35087378,26.0,744.8205185105943
2015-12-05,14-09-01,1118.24535787,25.0,741.9420461346122
2015-12-05,14-10-01,1469.63439378,25.0,739.0464355226359
2015-12-05,14-11-01,1575.88044933,26.0,736.1337923548684
2015-12-05,14-12-01,1466.30317511,28.0,733.2042233802621
2015-12-05,14-13-01,1374.934484,28.0,730.2578364460833
2015-12-05,14-14-01,2190.21026444,33.0,727.2947404791244
2015-12-05,14-15-01,2485.06460667,33.0,724.3150454656733
2015-12-05,14-16-01,2999.96411222,35.0,721.318862488001
2015-12-05,14-17-01,3822.63094833,37.0,718.3063036766823
2015-12-05,14-19-01,4874.232875,39.0,712.2325124744859
2015-12-05,14-20-02,5096.55583278,43.0,709.1203560220245
2015-12-05,14-22-01,7055.65467093,49.0,703.0018697016721
2015-12-05,14-24-01,9937.39299022,53.0,696.769510247693
2015-12-05,14-26-01,9317.83431644,58.0,690.4753899908588
2015-12-05,14-28-01,10130.897736,63.0,684.1204863888518
2015-12-05,14-30-01,10649.0745849,70.0,677.7057914457544
2015-12-05,14-32-01,13191.3691733,77.0,671.2323202741102
2015-12-05,14-34-01,13613.9539344,83.0,664.7010980714124
2015-12-05,14-36-01,14141.8445967,88.0,658.1131687100967
2015-12-05,14-38-01,13930.0885356,91.0,651.469592493656
2015-12-05,14-40-01,15122.1165789,91.0,644.771446122993
2015-12-05,14-42-01,15769.2681433,93.0,638.0198226713161
2015-12-05,14-44-01,15830.9095511,95.0,631.2158292021041
2015-12-05,14-46-01,15763.1262667,95.0,624.3605959601272
2015-12-05,14-48-01,14899.4027667,95.0,617.4552625376423
2015-12-05,14-50-01,15426.3137067,98.0,610.5009870685316
2015-12-05,14-52-01,14565.2475989,97.0,603.4989438870772
2015-12-05,14-54-00,17046.1134948,93.0,596.5092508442742
2015-12-05,14-56-01,12887.0493656,90.0,589.3563302535358
2015-12-05,14-58-01,13139.6332878,88.0,582.2181918051826
2015-12-05,15-00-01,13376.2782178,86.0,575.0371449111427
2015-12-05,15-02-01,13185.1148367,84.0,567.8144449063066
2015-12-05,15-04-00,13024.5246611,83.0,560.6120520640726
2015-12-05,15-06-01,12262.5718767,73.0,553.2491882295643
2015-12-05,15-08-01,9901.00985866,60.0,545.9092211974913
2015-12-05,15-10-01,11441.8969556,56.0,538.532787827204
2015-12-05,15-12-00,11022.5705511,57.0,531.1831269151462
2015-12-05,15-14-00,12453.4596204,60.0,523.7380595679402
2015-12-05,15-16-01,9531.09183644,62.0,516.1981259923291
2015-12-05,15-18-01,6690.71999667,59.0,508.68935405333514
2015-12-05,15-20-01,4753.62226222,56.0,501.15096506733397
2015-12-05,15-22-01,4320.51792356,53.0,493.5843798650907
2015-12-05,15-24-01,4404.45454134,47.0,485.99103636746077
2015-12-05,15-26-01,4752.43844534,44.0,478.3723898435529
2015-12-05,15-28-01,5911.79161333,42.0,470.72991300810634
2015-12-05,15-30-00,5349.13476267,42.0,463.1290550163262
2015-12-05,15-32-01,5726.11328995,42.0,455.3794454048328
2015-12-05,15-34-01,5792.79700267,42.0,447.67449198992017
2015-12-05,15-36-01,5893.36994611,44.0,439.9517783630881
2015-12-05,15-38-01,8723.74803982,46.0,432.2128655040395
2015-12-05,15-40-01,8860.81269831,46.0,424.45934125619414
2015-12-05,15-42-01,9267.6272,48.0,416.6928050408813
2015-12-05,15-44-01,8764.89632284,49.0,408.9148786287549
2015-12-05,15-46-01,9028.92960711,49.0,401.1272039755318
2015-12-05,15-48-01,10540.9320151,53.0,393.3314436617923
2015-12-05,15-50-00,10152.8820924,53.0,385.5943182450656
2015-12-05,15-52-01,10560.1819218,54.0,377.72241995973314
2015-12-05,15-54-01,9299.71990489,56.0,369.9125921514576
2015-12-05,15-56-01,9973.30586311,56.0,362.10154584920116
2015-12-05,15-58-01,10041.567272,54.0,354.29105506320917
2015-12-05,16-00-01,9750.03256,53.0,346.48291549844447
2015-12-05,16-01-00,9974.07379555,53.0,342.6453346359901
2015-12-05,16-02-01,10915.2012542,56.0,338.6789558434381
2015-12-05,16-03-01,12295.1506258,60.0,334.7791193926609
2015-12-05,16-04-01,12668.9728311,63.0,330.8810228734043
2015-12-05,16-05-01,12763.2747858,69.0,326.98490167966
2015-12-05,16-06-01,13424.6660589,72.0,323.09099296121855
2015-12-05,16-07-02,14673.6011256,74.0,319.13470049389326
2015-12-05,16-08-01,15259.6485511,74.0,315.31077044090006
2015-12-05,16-09-01,16142.5094411,72.0,311.4249399830763
2015-12-05,16-10-00,14054.1592516,67.0,307.60697188693194
2015-12-05,16-11-01,15713.8395262,58.0,303.6630632027223
2015-12-05,16-12-01,12445.838432,49.0,299.7875117334922
2015-12-05,16-13-00,10540.8538061,46.0,295.980375415854
2015-12-05,16-14-01,10608.8612572,46.0,292.0484322421518
2015-12-05,16-15-01,10701.684665,46.0,288.18541397455095
2015-12-05,16-16-01,11984.5416249,47.0,284.3270841536433
2015-12-05,16-17-01,13054.1714489,53.0,280.4737018182862
2015-12-05,16-18-01,14356.4105358,56.0,276.62552825814373
2015-12-05,16-19-01,14011.5355577,58.0,272.78282712310806
2015-12-05,16-20-01,16268.3406169,60.0,268.9458644553789
2015-12-05,16-22-01,14847.6943413,58.0,261.2902310817147
2015-12-05,16-24-01,11249.9097351,51.0,253.6608043940003
2015-12-05,16-26-00,6327.30349167,44.0,246.1230313368463
